6.5545,0.9479,-11.1726,147.2346
6.5628,0.8347,-11.3079,146.6043
6.57,0.7116,-12.3046,145.9297
6.5758,0.5815,-13.0317,145.2084
6.5803,0.4485,-13.2968,144.4352
6.5833,0.3022,-14.6362,143.6041
6.5848,0.1498,-15.2219,142.7091
6.585,0.0226,-12.7164,141.7437
6.587,0.1967,17.4182,140.7016
6.5908,0.3881,19.1739,139.5749
6.5968,0.5927,20.4631,138.3527
6.605,0.8175,22.4446,137.0225
6.6156,1.0651,24.7466,135.5735
6.6289,1.3316,26.6474,133.9941
6.6451,1.6217,29.0065,132.2692
6.6645,1.9409,31.9826,130.3849
6.6873,2.2741,33.243,128.3206
6.7139,2.6562,38.2106,126.0594
6.7444,3.0492,39.3134,123.5911
6.779,3.4668,41.7984,120.9013
6.8179,3.8956,42.9099,117.9817
6.8612,4.3218,42.5918,114.8296
6.9086,4.7371,41.4834,111.4542
6.9598,5.1311,39.4621,107.8756
7.0146,5.4835,35.2542,104.104
7.0728,5.8179,33.4268,100.1446
7.1341,6.1164,29.7978,96.014
7.1978,6.3901,27.4406,91.7487
7.2635,6.5526,16.2121,87.3734
7.3306,6.7053,15.2649,82.9171
7.3981,6.7645,5.9254,78.4333
7.4655,6.7375,-2.6938,73.9568
7.532,6.6599,-7.7753,69.5285
7.597,6.4894,-17.038,65.1862
7.6597,6.2781,-21.1453,60.9632
7.7197,5.991,-28.6554,56.8869
7.7766,5.6901,-30.1181,52.984
7.8299,5.3261,-36.3943,49.273
7.8794,4.9563,-36.9932,45.7601
7.925,4.5545,-40.1376,42.4558
7.9664,4.1462,-40.8817,39.3762
8.0035,3.7064,-43.958,36.5279
8.0363,3.2872,-41.9519,33.9061
8.0651,2.873,-41.3847,31.5016
8.09,2.4885,-38.3963,29.2992
8.1113,2.1308,-35.7703,27.2862
8.1293,1.7964,-33.4575,25.4464
8.1442,1.4894,-30.7055,23.7619
8.1562,1.208,-28.1325,22.2168
8.1658,0.9537,-25.4786,20.7988
8.1729,0.7104,-24.2747,19.4926
8.1779,0.499,-21.144,18.287
8.1808,0.2985,-20.0923,17.1752
8.1819,0.1084,-18.9765,16.1446
8.1825,0.0611,-4.7324,15.1874
8.1848,0.2224,16.1364,14.2979
8.1885,0.3718,14.9377,13.4686
8.1936,0.512,14.0188,12.6939
8.2,0.6439,13.1974,11.969
8.2077,0.7686,12.4661,11.2895
8.2166,0.8884,11.9582,10.6506
8.2266,0.9975,10.9238,10.05
8.2377,1.1076,11.0049,9.4844
8.2498,1.2086,10.0937,8.9503
8.2628,1.3067,9.8299,8.446
8.2768,1.4024,9.5649,7.9685
8.2918,1.4935,9.0888,7.5151
8.3076,1.5791,8.5829,7.0855
8.3243,1.6677,8.8426,6.6773
8.3418,1.7482,8.0533,6.2883
8.36,1.8286,8.0531,5.9186
8.3791,1.9089,8.0107,5.5657
8.399,1.9835,7.4562,5.2284
8.4195,2.0581,7.4824,4.907
8.4409,2.1329,7.469,4.5993
8.4626,2.1784,4.5573,4.306
8.4843,2.164,-1.4371,4.0309
8.5057,2.1453,-1.8707,3.7759
8.527,2.1264,-1.8932,3.5395
8.5481,2.1037,-2.2689,3.319
8.5688,2.0769,-2.6782,3.1133
8.5893,2.0494,-2.754,2.9214
8.6095,2.02,-2.9469,2.7415
8.6294,1.9887,-3.1152,2.5723
8.649,1.954,-3.4783,2.4134
8.6682,1.9205,-3.3415,2.2642
8.687,1.8846,-3.5887,2.1235
8.7055,1.8476,-3.6964,1.9909
8.7236,1.8098,-3.7934,1.8659
8.7413,1.7717,-3.8115,1.7478
8.7586,1.7322,-3.9474,1.6359
8.7755,1.692,-4.0182,1.5301
8.792,1.6512,-4.0828,1.4299
8.8082,1.6103,-4.0739,1.335
8.8239,1.5679,-4.2477,1.2449
8.839,1.5256,-4.2451,1.16
8.8539,1.4839,-4.1549,1.0793
8.8683,1.4398,-4.4323,1.0027
8.8823,1.3972,-4.2342,0.9301
8.8959,1.3528,-4.434,0.861
8.909,1.3085,-4.4178,0.7957
8.9216,1.2642,-4.4481,0.734
8.9338,1.22,-4.406,0.6754
8.9455,1.1746,-4.5479,0.62
8.9569,1.13,-4.4542,0.5677
8.9676,1.0843,-4.5942,0.5183
8.9781,1.0397,-4.4237,0.4715
8.988,0.993,-4.6767,0.4272
8.9975,0.9477,-4.5317,0.3857
9.0066,0.9017,-4.5916,0.3467
9.0151,0.8556,-4.6061,0.31
9.0232,0.8093,-4.6199,0.2756
9.0309,0.763,-4.6331,0.2436
9.038,0.7167,-4.6458,0.2138
9.0447,0.6704,-4.6583,0.1862
9.051,0.6241,-4.5768,0.1605
9.0568,0.5767,-4.7159,0.1367
9.0621,0.5298,-4.6862,0.115
9.0669,0.4831,-4.699,0.0955
9.0713,0.4366,-4.5951,0.0777
9.0752,0.3889,-4.7518,0.0618
9.0786,0.342,-4.728,0.0479
9.0816,0.2953,-4.5922,0.0357
9.0841,0.2474,-4.7795,0.0254
9.086,0.2008,-4.777,0.017
9.0876,0.1545,-4.5668,0.0103
9.0888,0.1042,-4.4651,0.0052
9.0893,0.0548,-5.3426,0.002
